Sun Jan 23 17:27:45 2022    output.dat

         24747944 function calls (24565425 primitive calls) in 16.254 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.013    0.013 /home/jyan_linux/Downloads/Software/lsdo_UVLM/UVLM_package/UVLM_system/wake_rollup/wake_total_vel_group.py:35(define)
       62    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/numpy/lib/arraysetops.py:146(_unique_dispatcher)
        2    0.000    0.000    0.000    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/solvers/linear/scipy_iter_solver.py:55(_declare_options)
       24    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/numpy/lib/shape_base.py:1237(<genexpr>)
        5    0.000    0.000    0.000    0.000 <decorator-gen-12>:1(reverse_view)
       32    0.000    0.000    0.000    0.000 /home/jyan_linux/Downloads/Software/csdl_om/csdl_om/utils/create_std_component.py:465(<listcomp>)
       50    0.000    0.000    0.000    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/core/group.py:245(configure)
        4    0.000    0.000    0.000    0.000 /home/jyan_linux/Downloads/Software/csdl/csdl/solvers/nonlinear_solver.py:17(__init__)
        2    0.000    0.000    0.000    0.000 /home/jyan_linux/Downloads/Software/csdl/csdl/core/model.py:388(_redefine)
       34    0.000    0.000    0.000    0.000 /usr/lib/python3.8/sre_parse.py:168(__setitem__)
        2    0.000    0.000    0.000    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/vectors/vector.py:236(__iter__)
        4    0.000    0.000    0.000    0.000 /home/jyan_linux/Downloads/Software/csdl/csdl/core/custom_operation.py:85(add_input)
       50    0.000    0.000    0.000    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/solvers/solver.py:247(_assembled_jac_solver_iter)
        2    0.000    0.000    0.000    0.000 /home/jyan_linux/Downloads/Software/csdl/csdl/solvers/linear/scipy_iter_solver.py:39(_declare_options)
     22/2    0.000    0.000    0.000    0.000 /home/jyan_linux/Downloads/Software/csdl/csdl/utils/collect_terminals.py:34(collect_terminals)
        9    0.000    0.000    0.000    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/solvers/solver.py:66(append_subsolver)
       32    0.000    0.000    0.000    0.000 /home/jyan_linux/Downloads/Software/csdl_om/csdl_om/utils/create_std_component.py:461(<listcomp>)
       28    0.000    0.000    0.000    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/core/driver.py:277(<listcomp>)
       17    0.000    0.000    0.000    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/core/total_jac.py:358(<dictcomp>)
       50    0.000    0.000    0.000    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/core/group.py:224(setup)
        5    0.000    0.000    0.000    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/core/configinfo.py:37(__init__)
       13    0.000    0.000    0.000    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/solvers/linear/scipy_iter_solver.py:107(_linearize_children)
       20    0.000    0.000    0.000    0.000 /home/jyan_linux/Downloads/Software/csdl/csdl/utils/collect_terminals.py:10(isterminal)
        5    0.000    0.000    0.000    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/core/problem.py:486(<listcomp>)
        1    0.000    0.000    0.000    0.000 /home/jyan_linux/Downloads/Software/ParaView-5.9.0/lib/python3.8/site-packages/scipy/sparse/compressed.py:1022(toarray)
        1    0.000    0.000    0.000    0.000 /home/jyan_linux/Downloads/Software/csdl_om/csdl_om/comps/sincomp.py:26(setup)
        1    0.000    0.000    0.000    0.000 /home/jyan_linux/Downloads/Software/csdl_om/csdl_om/comps/coscomp.py:26(setup)
        2    0.000    0.000    0.000    0.000 /home/jyan_linux/Downloads/Software/csdl/csdl/solvers/nonlinear/newton.py:43(_declare_options)
        1    0.000    0.000    0.000    0.000 /home/jyan_linux/Downloads/Software/csdl_om/csdl_om/comps/arctancomp.py:26(setup)
       28    0.000    0.000    0.000    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/core/driver.py:278(<listcomp>)
        2    0.000    0.000    0.000    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/solvers/nonlinear/newton.py:46(_declare_options)
        2    0.000    0.000    0.000    0.000 /home/jyan_linux/Downloads/Software/csdl/csdl/solvers/nonlinear/newton.py:26(__init__)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.8/warnings.py:20(_showwarnmsg_impl)
       17    0.000    0.000    0.000    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/core/total_jac.py:357(<dictcomp>)
       17    0.000    0.000    0.000    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/core/system.py:2278(_relevant)
        2    0.000    0.000    0.000    0.000 /home/jyan_linux/Downloads/Software/lsdo_UVLM/UVLM_package/UVLM_system/solve_circulations/solve_group.py:57(<listcomp>)
       28    0.000    0.000    0.000    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/core/driver.py:282(<listcomp>)
        2    0.000    0.000    0.000    0.000 /home/jyan_linux/Downloads/Software/csdl/csdl/core/model.py:89(__call__)
        1    0.000    0.000    0.000    0.000 /home/jyan_linux/Downloads/Software/csdl_om/csdl_om/utils/create_std_component.py:211(<lambda>)
        2    0.000    0.000    0.000    0.000 /home/jyan_linux/Downloads/Software/lsdo_UVLM/UVLM_package/UVLM_system/solve_circulations/solve_group.py:38(initialize)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.8/linecache.py:37(getlines)
        4    0.000    0.000    0.000    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/core/indepvarcomp.py:279(_set_vector_class)
        5    0.000    0.000    0.000    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/networkx/classes/graphviews.py:174(reverse_view)
        5    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:1017(_handle_fromlist)
        1    0.000    0.000    0.000    0.000 /home/jyan_linux/Downloads/Software/csdl/csdl/std/matvec.py:9(matvec)
        2    0.000    0.000    0.000    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/solvers/nonlinear/newton.py:29(__init__)
        1    0.000    0.000    0.000    0.000 /home/jyan_linux/Downloads/Software/ozone_latest/ozone2/ozone2/classes/ODEProblem.py:8(__init__)
        9    0.000    0.000    0.000    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/solvers/solver.py:369(_mpi_print_header)
        4    0.000    0.000    0.000    0.000 /home/jyan_linux/Downloads/Software/ParaView-5.9.0/lib/python3.8/site-packages/scipy/sparse/sputils.py:95(getdtype)
       51    0.000    0.000    0.000    0.000 /usr/lib/python3.8/_collections_abc.py:392(__subclasshook__)
        1    0.000    0.000    0.000    0.000 /home/jyan_linux/Downloads/Software/csdl/csdl/core/custom_operation.py:7(__init__)
        2    0.000    0.000    0.000    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/solvers/linesearch/backtracking.py:92(_setup_solvers)
        2    0.000    0.000    0.000    0.000 /home/jyan_linux/Downloads/Software/csdl/csdl/solvers/linesearch/backtracking.py:80(_declare_options)
        1    0.000    0.000    0.000    0.000 {method 'readline' of '_io.BufferedReader' objects}
        5    0.000    0.000    0.000    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/core/configinfo.py:40(_reset)
       20    0.000    0.000    0.000    0.000 /home/jyan_linux/Downloads/Software/ParaView-5.9.0/lib/python3.8/site-packages/scipy/sparse/coo.py:594(isspmatrix_coo)
        5    0.000    0.000    0.000    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/core/driver.py:26(_check_debug_print_opts_valid)
       28    0.000    0.000    0.000    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/core/driver.py:817(<genexpr>)
       13    0.000    0.000    0.000    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/solvers/linear/scipy_iter_solver.py:119(_linearize)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.8/tokenize.py:325(find_cookie)
        4    0.000    0.000    0.000    0.000 /home/jyan_linux/Downloads/Software/csdl/csdl/solvers/nonlinear_solver.py:29(_declare_options)
        1    0.000    0.000    0.000    0.000 /home/jyan_linux/Downloads/Software/csdl_om/csdl_om/utils/create_std_component.py:401(<lambda>)
        5    0.000    0.000    0.000    0.000 <__array_function__ internals>:2(repeat)
        1    0.000    0.000    0.000    0.000 /home/jyan_linux/Downloads/Software/ozone_latest/ozone2/ozone2/classes/Integrators/TimeMarching.py:201(setup_integration)
        4    0.000    0.000    0.000    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/solvers/solver.py:529(_declare_options)
        5    0.000    0.000    0.000    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/utils/coloring.py:2252(_get_coloring_meta)
        9    0.000    0.000    0.000    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/core/implicitcomponent.py:105(_guess_nonlinear)
        1    0.000    0.000    0.000    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/utils/om_warnings.py:182(issue_warning)
        2    0.000    0.000    0.000    0.000 /home/jyan_linux/Downloads/Software/csdl/csdl/core/model.py:48(declare_state)
       14    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/numpy/core/numerictypes.py:587(<listcomp>)
        4    0.000    0.000    0.000    0.000 /usr/lib/python3.8/codecs.py:319(decode)
       12    0.000    0.000    0.000    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/vectors/vector.py:249(<genexpr>)
        5    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/numpy/core/fromnumeric.py:439(repeat)
        5    0.000    0.000    0.000    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/recorders/recording_iteration_stack.py:24(__init__)
       10    0.000    0.000    0.000    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/utils/mpi.py:189(multi_proc_exception_check)
       21    0.000    0.000    0.000    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/core/indepvarcomp.py:234(_linearize)
        2    0.000    0.000    0.000    0.000 /home/jyan_linux/Downloads/Software/ozone_latest/ozone2/ozone2/classes/ODEProblem.py:148(add_state)
        2    0.000    0.000    0.000    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/core/implicitcomponent.py:36(_configure)
        2    0.000    0.000    0.000    0.000 /home/jyan_linux/Downloads/Software/csdl/csdl/core/model.py:36(__init__)
       52    0.000    0.000    0.000    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/core/system.py:671(initialize)
        1    0.000    0.000   15.401   15.401 /home/jyan_linux/Downloads/Software/ozone_latest/ozone2/ozone2/classes/Integrators/TimeMarching.py:212(integrate_ODE)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.8/warnings.py:403(__init__)
       10    0.000    0.000    0.000    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/core/problem.py:333(_recording_iter)
        2    0.000    0.000    0.000    0.000 /home/jyan_linux/Downloads/Software/lsdo_UVLM/UVLM_package/UVLM_system/solve_circulations/induced_velocity_comp.py:39(initialize)
        2    0.000    0.000    0.000    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/solvers/linesearch/backtracking.py:186(_declare_options)
        2    0.000    0.000    0.000    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/solvers/linesearch/backtracking.py:74(_declare_options)
        1    0.000    0.000    0.000    0.000 /home/jyan_linux/Downloads/Software/csdl/csdl/std/arctan.py:6(arctan)
        2    0.000    0.000    0.000    0.000 /home/jyan_linux/Downloads/Software/ParaView-5.9.0/lib/python3.8/site-packages/scipy/sparse/coo.py:291(transpose)
        1    0.000    0.000    0.000    0.000 /home/jyan_linux/Downloads/Software/lsdo_UVLM/UVLM_package/UVLM_system/ode_outputs.py:19(initialize)
        1    0.000    0.000    0.000    0.000 run_profile.py:130(initialize)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.8/linecache.py:15(getline)
       14    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/numpy/core/fromnumeric.py:1441(_diagonal_dispatcher)
        2    0.000    0.000    0.000    0.000 /home/jyan_linux/Downloads/Software/csdl/csdl/solvers/linesearch/backtracking.py:41(_declare_options)
        5    0.000    0.000    0.000    0.000 /usr/lib/python3.8/posixpath.py:41(_get_sep)
        2    0.000    0.000    0.000    0.000 /home/jyan_linux/Downloads/Software/lsdo_UVLM/UVLM_package/UVLM_system/solve_circulations/compute_normal_comp.py:33(initialize)
        2    0.000    0.000    0.000    0.000 /home/jyan_linux/Downloads/Software/lsdo_UVLM/UVLM_package/UVLM_system/solve_circulations/rhs_group.py:37(initialize)
        2    0.000    0.000    0.000    0.000 /home/jyan_linux/Downloads/Software/lsdo_UVLM/UVLM_package/UVLM_system/wake_rollup/combine_bd_wake_comp.py:25(initialize)
        4    0.000    0.000    0.000    0.000 /home/jyan_linux/Downloads/Software/csdl_om/csdl_om/utils/create_std_component.py:453(<listcomp>)
        5    0.000    0.000    0.000    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/networkx/classes/reportviews.py:176(__init__)
        1    0.000    0.000    0.000    0.000 /home/jyan_linux/Downloads/Software/lsdo_UVLM/UVLM_package/UVLM_system/ode_system.py:17(initialize)
        1    0.000    0.000    0.000    0.000 /home/jyan_linux/Downloads/Software/csdl_om/csdl_om/utils/create_std_component.py:203(<lambda>)
        1    0.000    0.000    0.847    0.847 /home/jyan_linux/Downloads/Software/ozone_latest/ozone2/ozone2/classes/ODEProblem.py:243(create_model)
       13    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/numpy/lib/twodim_base.py:212(_diag_dispatcher)
        1    0.000    0.000    0.000    0.000 /home/jyan_linux/Downloads/Software/csdl/csdl/std/sin.py:6(sin)
        1    0.000    0.000    0.000    0.000 /home/jyan_linux/Downloads/Software/lsdo_UVLM/UVLM_package/UVLM_outputs/compute_force/compute_outputs_group.py:39(initialize)
        6    0.000    0.000    0.000    0.000 /usr/lib/python3.8/_collections_abc.py:72(_check_methods)
        4    0.000    0.000    0.000    0.000 <__array_function__ internals>:2(outer)
        1    0.000    0.000    0.000    0.000 /home/jyan_linux/Downloads/Software/csdl_om/csdl_om/utils/create_std_component.py:268(<lambda>)
        2    0.000    0.000    0.000    0.000 /home/jyan_linux/Downloads/Software/lsdo_UVLM/UVLM_package/UVLM_preprocessing/mesh_preprocessing_comp.py:36(initialize)
        2    0.000    0.000    0.000    0.000 /home/jyan_linux/Downloads/Software/lsdo_UVLM/UVLM_package/UVLM_system/solve_circulations/kinematic_velocity_temp.py:43(<listcomp>)
        2    0.000    0.000    0.000    0.000 /home/jyan_linux/Downloads/Software/csdl/csdl/solvers/linesearch/backtracking.py:26(__init__)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.8/warnings.py:96(_showwarnmsg)
        2    0.000    0.000    0.000    0.000 /home/jyan_linux/Downloads/Software/csdl/csdl/core/model.py:1495(create_implicit_operation)
        1    0.000    0.000    0.000    0.000 /home/jyan_linux/Downloads/Software/csdl/csdl/std/cos.py:6(cos)
        2    0.000    0.000    0.000    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/solvers/linear/scipy_iter_solver.py:73(_setup_solvers)
        2    0.000    0.000    0.000    0.000 /home/jyan_linux/Downloads/Software/csdl_om/csdl_om/comps/scalar_expansion_comp.py:7(initialize)
        1    0.000    0.000    0.000    0.000 /home/jyan_linux/Downloads/Software/csdl_om/csdl_om/comps/sincomp.py:20(initialize)
        5    0.000    0.000    0.000    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/networkx/classes/graph.py:774(order)
        2    0.000    0.000    0.000    0.000 /home/jyan_linux/Downloads/Software/lsdo_UVLM/UVLM_package/UVLM_system/solve_circulations/rhs_group.py:56(<listcomp>)
        1    0.000    0.000    0.000    0.000 /home/jyan_linux/Downloads/Software/csdl/csdl/operations/matvec.py:8(__init__)
        2    0.000    0.000    0.000    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/solvers/linesearch/backtracking.py:59(__init__)
        3    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/numpy/core/numerictypes.py:654(<listcomp>)
        1    0.000    0.000    0.000    0.000 /home/jyan_linux/Downloads/Software/lsdo_UVLM/UVLM_package/UVLM_outputs/compute_force/eval_pts_velocities.py:38(initialize)
        2    0.000    0.000    0.000    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/solvers/linear/scipy_iter_solver.py:31(__init__)
        5    0.000    0.000    0.000    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/solvers/solver.py:36(__init__)
        2    0.000    0.000    0.000    0.000 /home/jyan_linux/Downloads/Software/lsdo_UVLM/UVLM_package/UVLM_system/wake_rollup/seperate_gamma_b.py:23(initialize)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.8/warnings.py:117(_formatwarnmsg)
        2    0.000    0.000    0.000    0.000 /home/jyan_linux/Downloads/Software/ParaView-5.9.0/lib/python3.8/site-packages/scipy/sparse/compressed.py:124(_set_self)
        2    0.000    0.000    0.000    0.000 /home/jyan_linux/Downloads/Software/csdl_om/csdl_om/utils/create_implicit_component.py:34(<listcomp>)
        2    0.000    0.000    0.000    0.000 /home/jyan_linux/Downloads/Software/csdl/csdl/solvers/linear_solver.py:17(__init__)
        1    0.000    0.000    0.000    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/utils/om_warnings.py:249(_warn_simple_format)
       10    0.000    0.000    0.000    0.000 /home/jyan_linux/Downloads/Software/csdl/csdl/core/model.py:1454(<lambda>)
       13    0.000    0.000    0.000    0.000 /home/jyan_linux/Downloads/Software/csdl/csdl/core/model.py:312(initialize)
        4    0.000    0.000    0.000    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/core/group.py:3449(<dictcomp>)
        2    0.000    0.000    0.000    0.000 /home/jyan_linux/Downloads/Software/csdl/csdl/solvers/linear/scipy_iter_solver.py:28(__init__)
        8    0.000    0.000    0.000    0.000 /home/jyan_linux/Downloads/Software/csdl/csdl/utils/parameters.py:394(undeclare)
       12    0.000    0.000    0.000    0.000 /home/jyan_linux/Downloads/Software/lsdo_UVLM/UVLM_package/UVLM_system/solve_circulations/projection_comp.py:105(<genexpr>)
        5    0.000    0.000    0.000    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/utils/hooks.py:39(_setup_hooks)
       20    0.000    0.000    0.000    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/networkx/classes/digraph.py:1117(is_directed)
        1    0.000    0.000    0.000    0.000 /home/jyan_linux/Downloads/Software/ozone_latest/ozone2/ozone2/classes/Wrap.py:67(set_vars)
        4    0.000    0.000    0.000    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/solvers/linear/scipy_iter_solver.py:45(_assembled_jac_solver_iter)
        6    0.000    0.000    0.000    0.000 {method 'endswith' of 'str' objects}
        4    0.000    0.000    0.000    0.000 /home/jyan_linux/Downloads/Software/csdl_om/csdl_om/utils/create_std_component.py:458(<listcomp>)
        2    0.000    0.000    0.000    0.000 /home/jyan_linux/Downloads/Software/lsdo_UVLM/UVLM_package/UVLM_system/solve_circulations/kinematic_velocity_temp.py:31(initialize)
        2    0.000    0.000    0.000    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/solvers/solver.py:720(_disallow_discrete_outputs)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.8/tokenize.py:319(read_or_stop)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.8/codecs.py:309(__init__)
        4    0.000    0.000    0.000    0.000 /home/jyan_linux/Downloads/Software/csdl_om/csdl_om/utils/create_std_component.py:454(<listcomp>)
        1    0.000    0.000    0.000    0.000 /home/jyan_linux/Downloads/Software/lsdo_UVLM/UVLM_package/UVLM_system/wake_rollup/evaluate_wake_vel.py:26(initialize)
        1    0.000    0.000    0.000    0.000 /home/jyan_linux/Downloads/Software/lsdo_UVLM/UVLM_package/UVLM_outputs/compute_force/compute_lift_drag.py:25(initialize)
        2    0.000    0.000    0.000    0.000 /home/jyan_linux/Downloads/Software/csdl/csdl/solvers/linear_solver.py:30(_declare_options)
       20    0.000    0.000    0.000    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/networkx/classes/digraph.py:1113(is_multigraph)
        1    0.000    0.000    0.000    0.000 {built-in method scipy.sparse._sparsetools.csr_todense}
        8    0.000    0.000    0.000    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/core/component.py:122(setup)
        5    0.000    0.000    0.000    0.000 {built-in method posix.fspath}
        2    0.000    0.000    0.000    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/solvers/nonlinear/newton.py:95(_assembled_jac_solver_iter)
        1    0.000    0.000    0.000    0.000 /home/jyan_linux/Downloads/Software/csdl/csdl/operations/arctan.py:5(__init__)
        1    0.000    0.000    0.000    0.000 /home/jyan_linux/Downloads/Software/ozone_latest/ozone2/ozone2/classes/ODEProblem.py:83(add_parameter)
        1    0.000    0.000    0.000    0.000 /home/jyan_linux/Downloads/Software/csdl_om/csdl_om/comps/arctancomp.py:20(initialize)
        1    0.000    0.000    0.000    0.000 /home/jyan_linux/Downloads/Software/csdl/csdl/operations/sin.py:5(__init__)
        1    0.000    0.000    0.000    0.000 /home/jyan_linux/Downloads/Software/lsdo_UVLM/UVLM_package/UVLM_system/wake_rollup/wake_total_vel_group.py:28(initialize)
        5    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/numpy/core/fromnumeric.py:435(_repeat_dispatcher)
       18    0.000    0.000    0.000    0.000 /home/jyan_linux/Downloads/Software/ParaView-5.9.0/lib/python3.8/site-packages/scipy/sparse/csr.py:235(_swap)
        1    0.000    0.000    0.000    0.000 /home/jyan_linux/Downloads/Software/csdl_om/csdl_om/comps/coscomp.py:20(initialize)
        1    0.000    0.000    0.000    0.000 /home/jyan_linux/Downloads/Software/csdl_om/csdl_om/comps/matvec_comp.py:23(initialize)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.8/_collections_abc.py:252(__subclasshook__)
        1    0.000    0.000    0.000    0.000 /home/jyan_linux/Downloads/Software/ParaView-5.9.0/lib/python3.8/site-packages/scipy/sparse/base.py:1174(_process_toarray_args)
       10    0.000    0.000    0.000    0.000 /home/jyan_linux/Downloads/Software/ParaView-5.9.0/lib/python3.8/site-packages/scipy/sparse/coo.py:414(tocoo)
        1    0.000    0.000    0.000    0.000 <__array_function__ internals>:2(copy)
        4    0.000    0.000    0.000    0.000 /home/jyan_linux/Downloads/Software/lsdo_UVLM/UVLM_package/UVLM_system/wake_rollup/seperate_gamma_b.py:32(<genexpr>)
        1    0.000    0.000    0.000    0.000 /home/jyan_linux/Downloads/Software/lsdo_UVLM/UVLM_package/UVLM_system/wake_rollup/evaluate_wake_vel.py:48(<listcomp>)
        8    0.000    0.000    0.000    0.000 /home/jyan_linux/Downloads/Software/lsdo_UVLM/UVLM_package/UVLM_system/solve_circulations/projection_comp.py:52(<genexpr>)
        2    0.000    0.000    0.000    0.000 /home/jyan_linux/Downloads/Software/lsdo_UVLM/UVLM_package/UVLM_system/solve_circulations/rhs_group.py:92(<listcomp>)
        1    0.000    0.000    0.000    0.000 /home/jyan_linux/Downloads/Software/csdl_om/csdl_om/utils/create_custom_component.py:81(initialize)
        1    0.000    0.000    0.000    0.000 /home/jyan_linux/Downloads/Software/csdl/csdl/operations/cos.py:5(__init__)
        4    0.000    0.000    0.000    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/core/group.py:3450(<dictcomp>)
        5    0.000    0.000    0.000    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/core/driver.py:236(_declare_options)
        7    0.000    0.000    0.000    0.000 /usr/lib/python3.8/_collections_abc.py:302(__subclasshook__)
        4    0.000    0.000    0.000    0.000 /home/jyan_linux/Downloads/Software/lsdo_UVLM/UVLM_package/UVLM_system/solve_circulations/solve_group.py:129(<genexpr>)
        2    0.000    0.000    0.000    0.000 /home/jyan_linux/Downloads/Software/csdl_om/csdl_om/utils/create_implicit_component.py:40(<lambda>)
        1    0.000    0.000    0.000    0.000 /home/jyan_linux/Downloads/Software/lsdo_UVLM/UVLM_package/UVLM_outputs/compute_force/horseshoe_circulations.py:27(initialize)
        6    0.000    0.000    0.000    0.000 /home/jyan_linux/Downloads/Software/lsdo_UVLM/UVLM_package/UVLM_system/solve_circulations/solve_group.py:58(<lambda>)
        1    0.000    0.000    0.000    0.000 {method 'startswith' of 'bytes' objects}
        2    0.000    0.000    0.000    0.000 /home/jyan_linux/Downloads/Software/ozone_latest/ozone2/ozone2/classes/Wrap.py:6(__init__)
        2    0.000    0.000    0.000    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/core/implicitcomponent.py:34(<dictcomp>)
        8    0.000    0.000    0.000    0.000 /home/jyan_linux/Downloads/Software/csdl/csdl/core/model.py:362(define)
        2    0.000    0.000    0.000    0.000 /home/jyan_linux/Downloads/Software/lsdo_UVLM/UVLM_package/UVLM_system/solve_circulations/kinematic_velocity_temp.py:47(<listcomp>)
        2    0.000    0.000    0.000    0.000 /home/jyan_linux/Downloads/Software/csdl/csdl/core/model.py:1397(<listcomp>)
        1    0.000    0.000    0.000    0.000 /home/jyan_linux/Downloads/Software/ozone_latest/ozone2/ozone2/classes/ODEProblem.py:129(add_times)
        2    0.000    0.000    0.000    0.000 /home/jyan_linux/Downloads/Software/csdl/csdl/core/model.py:404(<lambda>)
        2    0.000    0.000    0.000    0.000 /home/jyan_linux/Downloads/Software/csdl/csdl/core/model.py:1236(<listcomp>)
        2    0.000    0.000    0.000    0.000 /home/jyan_linux/Downloads/Software/lsdo_UVLM/UVLM_package/UVLM_system/solve_circulations/rhs_group.py:106(<listcomp>)
        4    0.000    0.000    0.000    0.000 /home/jyan_linux/Downloads/Software/lsdo_UVLM/UVLM_package/UVLM_system/solve_circulations/solve_group.py:139(<genexpr>)
        2    0.000    0.000    0.000    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/core/system.py:2237(nonlinear_solver)
        2    0.000    0.000    0.000    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/core/system.py:2251(linear_solver)
        2    0.000    0.000    0.000    0.000 /home/jyan_linux/Downloads/Software/lsdo_UVLM/UVLM_package/UVLM_system/solve_circulations/rhs_group.py:52(<listcomp>)
        6    0.000    0.000    0.000    0.000 /home/jyan_linux/Downloads/Software/lsdo_UVLM/UVLM_package/UVLM_system/solve_circulations/kinematic_velocity_temp.py:44(<lambda>)
        2    0.000    0.000    0.000    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/core/system.py:2244(linear_solver)
        2    0.000    0.000    0.000    0.000 /home/jyan_linux/Downloads/Software/lsdo_UVLM/UVLM_package/UVLM_system/solve_circulations/rhs_group.py:89(<listcomp>)
        2    0.000    0.000    0.000    0.000 /home/jyan_linux/Downloads/Software/lsdo_UVLM/UVLM_package/UVLM_system/solve_circulations/solve_group.py:65(<listcomp>)
        2    0.000    0.000    0.000    0.000 /home/jyan_linux/Downloads/Software/lsdo_UVLM/UVLM_package/UVLM_system/solve_circulations/solve_group.py:69(<listcomp>)
        6    0.000    0.000    0.000    0.000 /home/jyan_linux/Downloads/Software/lsdo_UVLM/UVLM_package/UVLM_system/solve_circulations/rhs_group.py:57(<lambda>)
